GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US92405,92405,ZCTA5 92405,30366,1772
8600000US92407,92407,ZCTA5 92407,67302,2032
8600000US92408,92408,ZCTA5 92408,15466,1147
8600000US92410,92410,ZCTA5 92410,46063,1613
8600000US92411,92411,ZCTA5 92411,26239,1323
8600000US92501,92501,ZCTA5 92501,21707,975
8600000US92503,92503,ZCTA5 92503,94523,2065
8600000US92504,92504,ZCTA5 92504,57955,2015
8600000US92505,92505,ZCTA5 92505,50110,1429
8600000US92506,92506,ZCTA5 92506,45831,1550
8600000US92507,92507,ZCTA5 92507,58017,2405
8600000US92508,92508,ZCTA5 92508,39121,1264
8600000US92509,92509,ZCTA5 92509,81093,808
8600000US92518,92518,ZCTA5 92518,1065,255
8600000US92530,92530,ZCTA5 92530,57204,1817
8600000US92532,92532,ZCTA5 92532,22770,1642
8600000US92536,92536,ZCTA5 92536,3013,789
8600000US92539,92539,ZCTA5 92539,4726,1095
8600000US92543,92543,ZCTA5 92543,37825,1314
8600000US92544,92544,ZCTA5 92544,47880,1550
8600000US92545,92545,ZCTA5 92545,41738,1267
8600000US92548,92548,ZCTA5 92548,8256,776
8600000US92549,92549,ZCTA5 92549,2689,390
8600000US92551,92551,ZCTA5 92551,33980,1340
8600000US92553,92553,ZCTA5 92553,74918,1542
8600000US92555,92555,ZCTA5 92555,43436,1336
8600000US92557,92557,ZCTA5 92557,51789,1430
8600000US92561,92561,ZCTA5 92561,1812,498
8600000US92562,92562,ZCTA5 92562,63032,1451
8600000US92563,92563,ZCTA5 92563,64686,1755
8600000US92567,92567,ZCTA5 92567,10003,756
8600000US92570,92570,ZCTA5 92570,60349,2413
8600000US92571,92571,ZCTA5 92571,55814,1405
8600000US92582,92582,ZCTA5 92582,16437,1304
8600000US92583,92583,ZCTA5 92583,32682,1311
8600000US92584,92584,ZCTA5 92584,51523,1485
8600000US92585,92585,ZCTA5 92585,21077,1351
8600000US92586,92586,ZCTA5 92586,20186,782
8600000US92587,92587,ZCTA5 92587,17095,881
8600000US92590,92590,ZCTA5 92590,4090,488
8600000US92591,92591,ZCTA5 92591,40601,1035
8600000US92592,92592,ZCTA5 92592,82551,1563
8600000US92595,92595,ZCTA5 92595,32647,479
8600000US92596,92596,ZCTA5 92596,28039,1592
8600000US92602,92602,ZCTA5 92602,26351,2321
8600000US92603,92603,ZCTA5 92603,20741,1499
8600000US92604,92604,ZCTA5 92604,28656,953
8600000US92606,92606,ZCTA5 92606,23895,1118
8600000US92610,92610,ZCTA5 92610,12025,741
8600000US92612,92612,ZCTA5 92612,32083,1027
8600000US92614,92614,ZCTA5 92614,25271,1131
8600000US92617,92617,ZCTA5 92617,17232,968
8600000US92618,92618,ZCTA5 92618,34704,1575
8600000US92620,92620,ZCTA5 92620,48752,1826
8600000US92624,92624,ZCTA5 92624,6314,713
8600000US92625,92625,ZCTA5 92625,12323,696
8600000US92626,92626,ZCTA5 92626,51251,1045
8600000US92627,92627,ZCTA5 92627,62184,1059
8600000US92629,92629,ZCTA5 92629,27063,781
8600000US92630,92630,ZCTA5 92630,62230,780
8600000US92637,92637,ZCTA5 92637,16314,43
8600000US92646,92646,ZCTA5 92646,55869,1132
8600000US92647,92647,ZCTA5 92647,62141,1229
8600000US92648,92648,ZCTA5 92648,47424,1185
8600000US92649,92649,ZCTA5 92649,34276,1021
8600000US92651,92651,ZCTA5 92651,24828,932
8600000US92653,92653,ZCTA5 92653,29554,710
8600000US92655,92655,ZCTA5 92655,8846,856
8600000US92656,92656,ZCTA5 92656,52372,699
8600000US92657,92657,ZCTA5 92657,9947,839
8600000US92660,92660,ZCTA5 92660,36406,1170
8600000US92661,92661,ZCTA5 92661,3426,448
8600000US92662,92662,ZCTA5 92662,2799,334
8600000US92663,92663,ZCTA5 92663,21657,967
8600000US92672,92672,ZCTA5 92672,34671,1032
8600000US92673,92673,ZCTA5 92673,30537,1028
8600000US92675,92675,ZCTA5 92675,36686,246
8600000US92676,92676,ZCTA5 92676,2088,243
8600000US92677,92677,ZCTA5 92677,66077,396
8600000US92678,92678,ZCTA5 92678,518,113
8600000US92679,92679,ZCTA5 92679,32738,1051
8600000US92683,92683,ZCTA5 92683,91758,107
8600000US92688,92688,ZCTA5 92688,45062,706
8600000US92691,92691,ZCTA5 92691,50287,1021
8600000US92692,92692,ZCTA5 92692,48485,1136
8600000US92694,92694,ZCTA5 92694,27582,977
8600000US92701,92701,ZCTA5 92701,51732,1804
8600000US92703,92703,ZCTA5 92703,71963,1995
8600000US92704,92704,ZCTA5 92704,90525,2106
8600000US92705,92705,ZCTA5 92705,46833,1479
8600000US92706,92706,ZCTA5 92706,35276,1786
8600000US92707,92707,ZCTA5 92707,62408,1602
8600000US92708,92708,ZCTA5 92708,57779,382
8600000US92780,92780,ZCTA5 92780,61615,1419
8600000US92782,92782,ZCTA5 92782,23956,1211
8600000US92801,92801,ZCTA5 92801,67094,1876
8600000US92802,92802,ZCTA5 92802,42476,1477
8600000US92804,92804,ZCTA5 92804,88065,2256
8600000US92805,92805,ZCTA5 92805,73140,1800
8600000US92806,92806,ZCTA5 92806,40174,1551
8600000US92807,92807,ZCTA5 92807,35980,1220
8600000US92808,92808,ZCTA5 92808,20726,691
8600000US92821,92821,ZCTA5 92821,37840,524
8600000US92823,92823,ZCTA5 92823,4104,536
8600000US92831,92831,ZCTA5 92831,37686,1030
8600000US92832,92832,ZCTA5 92832,25182,1002
8600000US92833,92833,ZCTA5 92833,52950,1129
8600000US92835,92835,ZCTA5 92835,23513,839
8600000US92840,92840,ZCTA5 92840,55928,1739
8600000US92841,92841,ZCTA5 92841,34228,1253
8600000US92843,92843,ZCTA5 92843,45198,1400
8600000US92844,92844,ZCTA5 92844,24050,857
8600000US92845,92845,ZCTA5 92845,16917,545
8600000US92860,92860,ZCTA5 92860,26613,225
8600000US92861,92861,ZCTA5 92861,5893,65
8600000US92865,92865,ZCTA5 92865,20993,794
8600000US92866,92866,ZCTA5 92866,15388,1091
8600000US92867,92867,ZCTA5 92867,44545,1319
8600000US92868,92868,ZCTA5 92868,28148,1191
8600000US92869,92869,ZCTA5 92869,36598,1043
8600000US92870,92870,ZCTA5 92870,53642,352
8600000US92879,92879,ZCTA5 92879,45767,1477
8600000US92880,92880,ZCTA5 92880,68915,1840
8600000US92881,92881,ZCTA5 92881,34039,1574
8600000US92882,92882,ZCTA5 92882,71188,1640
8600000US92883,92883,ZCTA5 92883,33982,1317
8600000US92886,92886,ZCTA5 92886,50543,635
8600000US92887,92887,ZCTA5 92887,20143,605
8600000US93001,93001,ZCTA5 93001,33354,1303
8600000US93003,93003,ZCTA5 93003,51956,1250
8600000US93004,93004,ZCTA5 93004,30494,1065
8600000US93010,93010,ZCTA5 93010,44122,957
8600000US93012,93012,ZCTA5 93012,36234,986
8600000US93013,93013,ZCTA5 93013,16735,499
8600000US93015,93015,ZCTA5 93015,17713,534
8600000US93021,93021,ZCTA5 93021,37989,567
8600000US93022,93022,ZCTA5 93022,7147,626
8600000US93023,93023,ZCTA5 93023,20272,915
8600000US93030,93030,ZCTA5 93030,60191,1663
8600000US93033,93033,ZCTA5 93033,83572,1596
8600000US93035,93035,ZCTA5 93035,28795,1094
8600000US93036,93036,ZCTA5 93036,47234,1670
8600000US93040,93040,ZCTA5 93040,1832,269
8600000US93041,93041,ZCTA5 93041,24487,254
8600000US93042,93042,ZCTA5 93042,99,74
8600000US93043,93043,ZCTA5 93043,363,280
8600000US93060,93060,ZCTA5 93060,34226,568
8600000US93063,93063,ZCTA5 93063,56457,1117
8600000US93064,93064,ZCTA5 93064,0,12
8600000US93065,93065,ZCTA5 93065,72763,1076
8600000US93066,93066,ZCTA5 93066,3208,405
8600000US93067,93067,ZCTA5 93067,579,227
8600000US93101,93101,ZCTA5 93101,32101,1298
8600000US93103,93103,ZCTA5 93103,20698,1056
8600000US93105,93105,ZCTA5 93105,26177,1024
8600000US93108,93108,ZCTA5 93108,11178,592
8600000US93109,93109,ZCTA5 93109,12066,922
8600000US93110,93110,ZCTA5 93110,16838,892
8600000US93111,93111,ZCTA5 93111,18334,1038
8600000US93117,93117,ZCTA5 93117,57913,999
8600000US93201,93201,ZCTA5 93201,1315,225
8600000US93202,93202,ZCTA5 93202,3684,613
8600000US93203,93203,ZCTA5 93203,22471,419
8600000US93204,93204,ZCTA5 93204,13119,25
8600000US93205,93205,ZCTA5 93205,1593,607
8600000US93206,93206,ZCTA5 93206,2044,353
8600000US93207,93207,ZCTA5 93207,269,101
8600000US93208,93208,ZCTA5 93208,48,70
8600000US93210,93210,ZCTA5 93210,18163,379
8600000US93212,93212,ZCTA5 93212,24384,546
8600000US93215,93215,ZCTA5 93215,55845,1075
8600000US93218,93218,ZCTA5 93218,889,224
8600000US93219,93219,ZCTA5 93219,10375,881
8600000US93220,93220,ZCTA5 93220,313,408
8600000US93221,93221,ZCTA5 93221,15036,587
8600000US93222,93222,ZCTA5 93222,1420,412
8600000US93223,93223,ZCTA5 93223,10738,32
8600000US93224,93224,ZCTA5 93224,402,92
8600000US93225,93225,ZCTA5 93225,5319,760
8600000US93226,93226,ZCTA5 93226,195,84
8600000US93230,93230,ZCTA5 93230,66235,742
8600000US93234,93234,ZCTA5 93234,7028,77
8600000US93235,93235,ZCTA5 93235,3804,614
8600000US93238,93238,ZCTA5 93238,1408,482
8600000US93239,93239,ZCTA5 93239,1688,432
8600000US93240,93240,ZCTA5 93240,6960,953
8600000US93241,93241,ZCTA5 93241,16969,840
8600000US93242,93242,ZCTA5 93242,3352,421
8600000US93243,93243,ZCTA5 93243,1709,714
8600000US93244,93244,ZCTA5 93244,402,150
8600000US93245,93245,ZCTA5 93245,37907,799
8600000US93247,93247,ZCTA5 93247,18487,673
8600000US93249,93249,ZCTA5 93249,2264,280
8600000US93250,93250,ZCTA5 93250,15523,742
8600000US93251,93251,ZCTA5 93251,243,77
8600000US93252,93252,ZCTA5 93252,3188,245
8600000US93254,93254,ZCTA5 93254,626,215
8600000US93255,93255,ZCTA5 93255,707,330
8600000US93256,93256,ZCTA5 93256,6113,787
8600000US93257,93257,ZCTA5 93257,76676,1536
8600000US93258,93258,ZCTA5 93258,2254,480
8600000US93260,93260,ZCTA5 93260,193,115
8600000US93261,93261,ZCTA5 93261,3014,366
8600000US93262,93262,ZCTA5 93262,75,35
8600000US93263,93263,ZCTA5 93263,20710,433
8600000US93265,93265,ZCTA5 93265,3388,523
8600000US93266,93266,ZCTA5 93266,1440,417
8600000US93267,93267,ZCTA5 93267,7045,948
8600000US93268,93268,ZCTA5 93268,17620,863
8600000US93270,93270,ZCTA5 93270,5605,608
8600000US93271,93271,ZCTA5 93271,2268,260
8600000US93272,93272,ZCTA5 93272,4186,512
8600000US93274,93274,ZCTA5 93274,72918,891
8600000US93276,93276,ZCTA5 93276,159,65
8600000US93277,93277,ZCTA5 93277,52785,1517
8600000US93280,93280,ZCTA5 93280,27552,258
8600000US93283,93283,ZCTA5 93283,2086,532
8600000US93285,93285,ZCTA5 93285,1723,378
8600000US93286,93286,ZCTA5 93286,9916,538
8600000US93287,93287,ZCTA5 93287,74,40
8600000US93291,93291,ZCTA5 93291,56627,1880
8600000US93292,93292,ZCTA5 93292,40512,1894
8600000US93301,93301,ZCTA5 93301,12345,882
8600000US93304,93304,ZCTA5 93304,50787,1664
8600000US93305,93305,ZCTA5 93305,39114,1422
8600000US93306,93306,ZCTA5 93306,70208,1832
8600000US93307,93307,ZCTA5 93307,84948,2338
8600000US93308,93308,ZCTA5 93308,54042,1813
8600000US93309,93309,ZCTA5 93309,60893,1459
8600000US93311,93311,ZCTA5 93311,44862,1739
8600000US93312,93312,ZCTA5 93312,59359,1790
8600000US93313,93313,ZCTA5 93313,51245,2164
8600000US93314,93314,ZCTA5 93314,26992,1563
8600000US93401,93401,ZCTA5 93401,29108,898
8600000US93402,93402,ZCTA5 93402,15730,660
8600000US93405,93405,ZCTA5 93405,35534,911
8600000US93410,93410,ZCTA5 93410,0,12
8600000US93420,93420,ZCTA5 93420,29940,863
8600000US93422,93422,ZCTA5 93422,33221,867
8600000US93424,93424,ZCTA5 93424,684,249
8600000US93426,93426,ZCTA5 93426,1839,298
8600000US93427,93427,ZCTA5 93427,5757,421
8600000US93428,93428,ZCTA5 93428,6155,415
8600000US93429,93429,ZCTA5 93429,147,69
8600000US93430,93430,ZCTA5 93430,3101,359
8600000US93432,93432,ZCTA5 93432,990,275
8600000US93433,93433,ZCTA5 93433,13524,43
8600000US93434,93434,ZCTA5 93434,7313,52
8600000US93436,93436,ZCTA5 93436,56606,802
8600000US93437,93437,ZCTA5 93437,3450,276
8600000US93440,93440,ZCTA5 93440,1601,475
8600000US93441,93441,ZCTA5 93441,996,191
8600000US93442,93442,ZCTA5 93442,11084,183
8600000US93444,93444,ZCTA5 93444,20049,1070
8600000US93445,93445,ZCTA5 93445,7714,737
8600000US93446,93446,ZCTA5 93446,44911,991
8600000US93449,93449,ZCTA5 93449,8060,22
8600000US93450,93450,ZCTA5 93450,853,273
8600000US93451,93451,ZCTA5 93451,4189,579
8600000US93452,93452,ZCTA5 93452,728,444
8600000US93453,93453,ZCTA5 93453,3345,620
8600000US93454,93454,ZCTA5 93454,40333,1384
8600000US93455,93455,ZCTA5 93455,44490,1446
8600000US93458,93458,ZCTA5 93458,56702,1353
8600000US93460,93460,ZCTA5 93460,4886,613
8600000US93461,93461,ZCTA5 93461,1545,400
8600000US93463,93463,ZCTA5 93463,8011,494
8600000US93465,93465,ZCTA5 93465,8905,851
8600000US93501,93501,ZCTA5 93501,5063,511
8600000US93505,93505,ZCTA5 93505,13445,74
8600000US93510,93510,ZCTA5 93510,7836,519
8600000US93512,93512,ZCTA5 93512,293,115
8600000US93513,93513,ZCTA5 93513,1715,162
8600000US93514,93514,ZCTA5 93514,14574,472
8600000US93516,93516,ZCTA5 93516,2425,344
8600000US93517,93517,ZCTA5 93517,658,285
8600000US93518,93518,ZCTA5 93518,995,240
8600000US93519,93519,ZCTA5 93519,28,43
8600000US93522,93522,ZCTA5 93522,34,25
8600000US93523,93523,ZCTA5 93523,3312,327
8600000US93524,93524,ZCTA5 93524,168,43
8600000US93526,93526,ZCTA5 93526,640,108
8600000US93527,93527,ZCTA5 93527,1852,580
8600000US93528,93528,ZCTA5 93528,124,124
8600000US93529,93529,ZCTA5 93529,383,266
8600000US93530,93530,ZCTA5 93530,10,8
8600000US93531,93531,ZCTA5 93531,422,228
8600000US93532,93532,ZCTA5 93532,2857,422
8600000US93534,93534,ZCTA5 93534,39166,1384
8600000US93535,93535,ZCTA5 93535,73728,1867
8600000US93536,93536,ZCTA5 93536,71303,1521
8600000US93541,93541,ZCTA5 93541,506,257
8600000US93543,93543,ZCTA5 93543,14748,1398
8600000US93544,93544,ZCTA5 93544,1099,354
8600000US93545,93545,ZCTA5 93545,1818,305
8600000US93546,93546,ZCTA5 93546,9346,391
8600000US93549,93549,ZCTA5 93549,250,96
8600000US93550,93550,ZCTA5 93550,75774,1586
8600000US93551,93551,ZCTA5 93551,51896,1333
8600000US93552,93552,ZCTA5 93552,41320,1600
8600000US93553,93553,ZCTA5 93553,1893,376
8600000US93554,93554,ZCTA5 93554,143,106
8600000US93555,93555,ZCTA5 93555,34075,921
8600000US93558,93558,ZCTA5 93558,221,213
8600000US93560,93560,ZCTA5 93560,20797,1333
8600000US93561,93561,ZCTA5 93561,34271,1226
8600000US93562,93562,ZCTA5 93562,1639,193
8600000US93563,93563,ZCTA5 93563,417,140
8600000US93591,93591,ZCTA5 93591,6809,788
8600000US93592,93592,ZCTA5 93592,81,60
8600000US93601,93601,ZCTA5 93601,1855,669
8600000US93602,93602,ZCTA5 93602,4284,540
8600000US93603,93603,ZCTA5 93603,137,93
8600000US93604,93604,ZCTA5 93604,707,242
8600000US93605,93605,ZCTA5 93605,170,62
8600000US93606,93606,ZCTA5 93606,774,249
8600000US93608,93608,ZCTA5 93608,973,341
8600000US93609,93609,ZCTA5 93609,5668,617
8600000US93610,93610,ZCTA5 93610,23587,546
8600000US93611,93611,ZCTA5 93611,48759,1202
8600000US93612,93612,ZCTA5 93612,35625,1119
8600000US93614,93614,ZCTA5 93614,11134,703
8600000US93615,93615,ZCTA5 93615,6277,879
8600000US93616,93616,ZCTA5 93616,2726,480
8600000US93618,93618,ZCTA5 93618,30754,719
8600000US93619,93619,ZCTA5 93619,34587,1177
8600000US93620,93620,ZCTA5 93620,9388,726
8600000US93621,93621,ZCTA5 93621,155,95
8600000US93622,93622,ZCTA5 93622,10298,560
8600000US93623,93623,ZCTA5 93623,108,34
8600000US93624,93624,ZCTA5 93624,1170,252
8600000US93625,93625,ZCTA5 93625,7715,399
8600000US93626,93626,ZCTA5 93626,1995,501
8600000US93627,93627,ZCTA5 93627,198,169
8600000US93628,93628,ZCTA5 93628,220,206
8600000US93630,93630,ZCTA5 93630,20133,885
8600000US93631,93631,ZCTA5 93631,16206,701
8600000US93633,93633,ZCTA5 93633,0,12
8600000US93634,93634,ZCTA5 93634,24,29
8600000US93635,93635,ZCTA5 93635,40550,687
8600000US93636,93636,ZCTA5 93636,12191,840
8600000US93637,93637,ZCTA5 93637,40986,1619
8600000US93638,93638,ZCTA5 93638,50453,1546
8600000US93640,93640,ZCTA5 93640,12645,227
8600000US93641,93641,ZCTA5 93641,171,96
8600000US93643,93643,ZCTA5 93643,2915,468
8600000US93644,93644,ZCTA5 93644,8252,851
8600000US93645,93645,ZCTA5 93645,239,201
8600000US93646,93646,ZCTA5 93646,10959,430
8600000US93647,93647,ZCTA5 93647,11387,876
8600000US93648,93648,ZCTA5 93648,16018,317
8600000US93650,93650,ZCTA5 93650,3863,703
8600000US93651,93651,ZCTA5 93651,1743,327
8600000US93652,93652,ZCTA5 93652,373,176
8600000US93653,93653,ZCTA5 93653,1324,324
8600000US93654,93654,ZCTA5 93654,31093,860
8600000US93656,93656,ZCTA5 93656,7345,636
8600000US93657,93657,ZCTA5 93657,35093,1024
8600000US93660,93660,ZCTA5 93660,4360,213
8600000US93662,93662,ZCTA5 93662,30454,942
8600000US93664,93664,ZCTA5 93664,486,106
8600000US93665,93665,ZCTA5 93665,882,415
8600000US93666,93666,ZCTA5 93666,1117,370
8600000US93667,93667,ZCTA5 93667,2877,441
8600000US93668,93668,ZCTA5 93668,1018,271
8600000US93669,93669,ZCTA5 93669,160,110
8600000US93673,93673,ZCTA5 93673,834,166
8600000US93675,93675,ZCTA5 93675,3248,441
8600000US93701,93701,ZCTA5 93701,10011,1095
8600000US93702,93702,ZCTA5 93702,44650,1555
8600000US93703,93703,ZCTA5 93703,33143,1536
8600000US93704,93704,ZCTA5 93704,28491,1641
8600000US93705,93705,ZCTA5 93705,38315,1536
8600000US93706,93706,ZCTA5 93706,40471,1331
8600000US93710,93710,ZCTA5 93710,32410,1256
8600000US93711,93711,ZCTA5 93711,37173,1298
8600000US93720,93720,ZCTA5 93720,46813,1580
8600000US93721,93721,ZCTA5 93721,7182,663
8600000US93722,93722,ZCTA5 93722,84481,2343
8600000US93723,93723,ZCTA5 93723,12246,1223
8600000US93725,93725,ZCTA5 93725,27239,1233
8600000US93726,93726,ZCTA5 93726,42610,1655
8600000US93727,93727,ZCTA5 93727,81118,1837
8600000US93728,93728,ZCTA5 93728,15945,1023
8600000US93730,93730,ZCTA5 93730,11693,800
8600000US93901,93901,ZCTA5 93901,27624,1025
8600000US93905,93905,ZCTA5 93905,61251,1345
8600000US93906,93906,ZCTA5 93906,65464,1509
8600000US93907,93907,ZCTA5 93907,22171,1269
8600000US93908,93908,ZCTA5 93908,11490,557
8600000US93920,93920,ZCTA5 93920,1271,426
8600000US93921,93921,ZCTA5 93921,3485,185
8600000US93923,93923,ZCTA5 93923,12787,867
8600000US93924,93924,ZCTA5 93924,6013,812
8600000US93925,93925,ZCTA5 93925,1913,442
8600000US93926,93926,ZCTA5 93926,9505,427
8600000US93927,93927,ZCTA5 93927,18612,507
8600000US93928,93928,ZCTA5 93928,401,160
8600000US93930,93930,ZCTA5 93930,16914,549
8600000US93932,93932,ZCTA5 93932,782,323
8600000US93933,93933,ZCTA5 93933,24388,387
8600000US93940,93940,ZCTA5 93940,32554,299
8600000US93943,93943,ZCTA5 93943,0,12
8600000US93950,93950,ZCTA5 93950,15650,64
8600000US93953,93953,ZCTA5 93953,4490,441
8600000US93954,93954,ZCTA5 93954,346,136
8600000US93955,93955,ZCTA5 93955,34614,160
8600000US93960,93960,ZCTA5 93960,26788,369
8600000US93962,93962,ZCTA5 93962,562,310
8600000US94002,94002,ZCTA5 94002,27213,63
8600000US94005,94005,ZCTA5 94005,4642,28
8600000US94010,94010,ZCTA5 94010,42889,265
8600000US94014,94014,ZCTA5 94014,49354,1264
8600000US94015,94015,ZCTA5 94015,64580,1218
8600000US94019,94019,ZCTA5 94019,20521,1030
8600000US94020,94020,ZCTA5 94020,1492,504
8600000US94021,94021,ZCTA5 94021,212,195
8600000US94022,94022,ZCTA5 94022,19568,560
8600000US94024,94024,ZCTA5 94024,23690,701
8600000US94025,94025,ZCTA5 94025,42016,826
8600000US94027,94027,ZCTA5 94027,7371,101
8600000US94028,94028,ZCTA5 94028,7051,368
8600000US94030,94030,ZCTA5 94030,22763,56
8600000US94037,94037,ZCTA5 94037,2909,597
8600000US94038,94038,ZCTA5 94038,3805,711
8600000US94040,94040,ZCTA5 94040,35470,782
8600000US94041,94041,ZCTA5 94041,14471,743
8600000US94043,94043,ZCTA5 94043,30667,706
8600000US94044,94044,ZCTA5 94044,39141,38
8600000US94060,94060,ZCTA5 94060,1544,576
8600000US94061,94061,ZCTA5 94061,39473,1027
8600000US94062,94062,ZCTA5 94062,27350,879
8600000US94063,94063,ZCTA5 94063,33999,1080
8600000US94065,94065,ZCTA5 94065,12794,483
8600000US94066,94066,ZCTA5 94066,43097,63
8600000US94070,94070,ZCTA5 94070,30745,211
8600000US94074,94074,ZCTA5 94074,215,175
8600000US94080,94080,ZCTA5 94080,67423,297
8600000US94085,94085,ZCTA5 94085,23395,963
8600000US94086,94086,ZCTA5 94086,49235,1338
8600000US94087,94087,ZCTA5 94087,57178,1164
8600000US94089,94089,ZCTA5 94089,22135,922
8600000US94102,94102,ZCTA5 94102,30140,1164
8600000US94103,94103,ZCTA5 94103,26990,1352
8600000US94104,94104,ZCTA5 94104,436,142
8600000US94105,94105,ZCTA5 94105,7675,1203
8600000US94107,94107,ZCTA5 94107,29920,1408
8600000US94108,94108,ZCTA5 94108,14856,745
8600000US94109,94109,ZCTA5 94109,56587,1461
8600000US94110,94110,ZCTA5 94110,73737,1997
8600000US94111,94111,ZCTA5 94111,3356,384
8600000US94112,94112,ZCTA5 94112,85373,1978
8600000US94114,94114,ZCTA5 94114,34561,899
8600000US94115,94115,ZCTA5 94115,35751,1151
8600000US94116,94116,ZCTA5 94116,47708,1469
8600000US94117,94117,ZCTA5 94117,43610,1523
8600000US94118,94118,ZCTA5 94118,41417,1208
8600000US94121,94121,ZCTA5 94121,43638,1187
8600000US94122,94122,ZCTA5 94122,62516,1699
8600000US94123,94123,ZCTA5 94123,25461,809
8600000US94124,94124,ZCTA5 94124,35492,1393
8600000US94127,94127,ZCTA5 94127,21093,1106
8600000US94128,94128,ZCTA5 94128,126,205
8600000US94129,94129,ZCTA5 94129,4019,327
8600000US94130,94130,ZCTA5 94130,3129,424
8600000US94131,94131,ZCTA5 94131,29056,1203
8600000US94132,94132,ZCTA5 94132,31155,1055
8600000US94133,94133,ZCTA5 94133,26942,982
8600000US94134,94134,ZCTA5 94134,43074,1416
8600000US94158,94158,ZCTA5 94158,6547,819
8600000US94301,94301,ZCTA5 94301,17137,630
8600000US94303,94303,ZCTA5 94303,47850,522
8600000US94304,94304,ZCTA5 94304,3829,311
8600000US94305,94305,ZCTA5 94305,15343,885
8600000US94306,94306,ZCTA5 94306,27902,680
8600000US94401,94401,ZCTA5 94401,36145,1238
8600000US94402,94402,ZCTA5 94402,25163,798
8600000US94403,94403,ZCTA5 94403,43393,868
8600000US94404,94404,ZCTA5 94404,36573,276
8600000US94501,94501,ZCTA5 94501,63762,611
8600000US94502,94502,ZCTA5 94502,14484,610
8600000US94503,94503,ZCTA5 94503,20371,61
8600000US94505,94505,ZCTA5 94505,15780,661
8600000US94506,94506,ZCTA5 94506,24895,1041
8600000US94507,94507,ZCTA5 94507,15829,681
8600000US94508,94508,ZCTA5 94508,4176,340
8600000US94509,94509,ZCTA5 94509,66741,1347
8600000US94510,94510,ZCTA5 94510,28043,51
8600000US94511,94511,ZCTA5 94511,2379,499
8600000US94512,94512,ZCTA5 94512,94,123
8600000US94513,94513,ZCTA5 94513,61300,635
8600000US94514,94514,ZCTA5 94514,1593,241
8600000US94515,94515,ZCTA5 94515,7785,516
8600000US94516,94516,ZCTA5 94516,128,50
8600000US94517,94517,ZCTA5 94517,13244,392
8600000US94518,94518,ZCTA5 94518,27967,903
8600000US94519,94519,ZCTA5 94519,19101,810
8600000US94520,94520,ZCTA5 94520,39027,1373
8600000US94521,94521,ZCTA5 94521,43850,1061
8600000US94523,94523,ZCTA5 94523,34905,209
8600000US94525,94525,ZCTA5 94525,3142,312
8600000US94526,94526,ZCTA5 94526,32850,806
8600000US94528,94528,ZCTA5 94528,552,253
8600000US94530,94530,ZCTA5 94530,25289,232
8600000US94531,94531,ZCTA5 94531,43285,1355
8600000US94533,94533,ZCTA5 94533,74833,1020
8600000US94534,94534,ZCTA5 94534,37409,1001
8600000US94535,94535,ZCTA5 94535,4130,326
8600000US94536,94536,ZCTA5 94536,73876,1316
8600000US94538,94538,ZCTA5 94538,67133,1172
8600000US94539,94539,ZCTA5 94539,52354,972
8600000US94541,94541,ZCTA5 94541,65690,1710
8600000US94542,94542,ZCTA5 94542,13706,838
8600000US94544,94544,ZCTA5 94544,78717,1366
8600000US94545,94545,ZCTA5 94545,32495,1076
8600000US94546,94546,ZCTA5 94546,44285,1277
8600000US94547,94547,ZCTA5 94547,25260,72
8600000US94548,94548,ZCTA5 94548,418,197
8600000US94549,94549,ZCTA5 94549,29547,512
8600000US94550,94550,ZCTA5 94550,50646,939
8600000US94551,94551,ZCTA5 94551,44285,903
8600000US94552,94552,ZCTA5 94552,14887,709
8600000US94553,94553,ZCTA5 94553,49748,1039
8600000US94555,94555,ZCTA5 94555,37657,918
8600000US94556,94556,ZCTA5 94556,16249,216
8600000US94558,94558,ZCTA5 94558,68617,1127
8600000US94559,94559,ZCTA5 94559,28089,1073
8600000US94560,94560,ZCTA5 94560,45554,57
8600000US94561,94561,ZCTA5 94561,40905,274
8600000US94563,94563,ZCTA5 94563,19179,85
8600000US94564,94564,ZCTA5 94564,19162,90
8600000US94565,94565,ZCTA5 94565,93549,1013
8600000US94566,94566,ZCTA5 94566,45001,887
8600000US94567,94567,ZCTA5 94567,642,163
8600000US94568,94568,ZCTA5 94568,52599,514
8600000US94569,94569,ZCTA5 94569,194,119
8600000US94571,94571,ZCTA5 94571,9480,535
8600000US94572,94572,ZCTA5 94572,10174,542
8600000US94573,94573,ZCTA5 94573,20,31
8600000US94574,94574,ZCTA5 94574,9100,509
8600000US94575,94575,ZCTA5 94575,1174,191
8600000US94576,94576,ZCTA5 94576,107,61
8600000US94577,94577,ZCTA5 94577,47822,948
8600000US94578,94578,ZCTA5 94578,40897,1272
8600000US94579,94579,ZCTA5 94579,22452,751
8600000US94580,94580,ZCTA5 94580,30326,1359
8600000US94582,94582,ZCTA5 94582,41073,839
8600000US94583,94583,ZCTA5 94583,35244,820
8600000US94585,94585,ZCTA5 94585,29605,230
8600000US94586,94586,ZCTA5 94586,936,188
8600000US94587,94587,ZCTA5 94587,74354,77
8600000US94588,94588,ZCTA5 94588,35707,918
